編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRPMLQLPHGGFDE58DA,,76.05,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPSPMLQLPHGGFDE68DA,,86.49,集合住宅,鋼筋混凝土,110年7月9日,015,四層 陽台 雨遮
RPSPMLQLPHGGFDE68DA,,76.05,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPSOMLSLPHGGFDE78DA,,82.17,集合住宅,鋼筋混凝土,110年7月9日,015,五層 陽台 雨遮
RPSOMLSLPHGGFDE78DA,,73.69,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPOQMLPJQHGGFDE18DA,,77.94,集合住宅,鋼筋混凝土,110年7月9日,015,八層 陽台 雨遮
RPOQMLPJQHGGFDE18DA,,67.79,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPTNMLLKRHGGFCE08DA,32,107.60,住家用,鋼筋混凝土造,78年5月10日,016,十三層 陽台 花台
RPTNMLLKRHGGFCE08DA,32,34.72,見使用執照,鋼筋混凝土造,78年5月10日,019,
RPXPMLQLQHGGFCE56DA,27,119.17,住家用,鋼筋混凝土造,83年9月7日,012,五層 陽台 花台
RPXPMLQLQHGGFCE56DA,27,51.46,見使用執照,鋼筋混凝土造,83年9月7日,012,
RPPOMLRLQHGGFCE38DA,13,265.30,住商用,鋼筋混凝土造,97年5月23日,004,一層 二層 三層 四層 陽台 騎樓 見其他登記事項
RPRPMLSKQHGGFCE68DA,16,57.52,住家用,鋼筋混凝土造,94年5月4日,014,六層 陽台
RPRPMLSKQHGGFCE68DA,16,47.35,共有部份,鋼筋混凝土造,94年5月4日,014,
RPPOMLTKQHGGFCE48DA,41,133.92,,鋼筋混凝土造,70年1月22日,003,一層 二層 三層 騎樓
RPSNMLTJQHGGFCE58DA,23,103.31,住家用,鋼筋混凝土造,87年3月30日,009,八層 陽台
RPSNMLTJQHGGFCE58DA,23,67.35,共有部份,鋼筋混凝土造,87年3月30日,009,
RPUNMLTJRHGGFBE78DA,38,34.92,,鋼筋混凝土造,72年12月13日,012,十層
RPUNMLTJRHGGFBE78DA,38,9.06,,鋼筋混凝土造,72年12月13日,012,
RPSOMLTJRHGGFBE68DA,30,141.63,住家用,鋼筋混凝土造,80年10月30日,007,五層 陽台
RPSOMLTJRHGGFBE68DA,30,7.47,見使用執照,鋼骨鋼筋混凝土造,80年10月30日,007,
RPSOMLTJRHGGFBE68DA,30,15.45,見使用執照,鋼骨鋼筋混凝土造,80年10月30日,007,
RPSOMLTJRHGGFBE68DA,30,29.35,見使用執照,鋼骨鋼筋混凝土造,80年10月30日,007,
RPTOMLTJRHGGFBE78DA,12,182.49,住家用,鋼筋混凝土造,98年11月9日,024,十二層 陽台 雨遮
RPTOMLTJRHGGFBE78DA,12,126.56,本共有部分之項目有防空避難室兼停車空間、公共服務空間、樓梯間、門廊、延街步道式開放空間、蓄水池、垃圾暫存室、防災中心、管理員室、管委會使用空間、管道間、梯廳、雨遮、陽台、中繼水箱機械室、水箱。,鋼筋混凝土造,98年11月9日,024,
RPVOMLTJRHGGFBE98DA,46,77.75,,鋼筋混凝土造,64年3月18日,004,三層
RPUOMLLJRHGGFBE08DA,34,131.38,,鋼筋混凝土造,77年2月4日,005,一層 二層 陽台 騎樓 夾層
RPUOMLLJRHGGFBE08DA,34,17.81,,鋼筋混凝土造,77年2月3日,005,
RPROMLMJRHGGFBE87DA,,94.36,集合住宅,鋼筋混凝土,110年2月26日,015,三層 陽台
RPROMLMJRHGGFBE87DA,,96.51,共有部份,鋼筋混凝土,110年2月26日,015,
RPPOMLRJRHGGFBE18DA,5,152.61,住家用,鋼筋混凝土造,105年10月11日,014,十四層 陽台 雨遮
RPPOMLRJRHGGFBE18DA,5,125.42,共有部份,鋼筋混凝土造,105年10月11日,014,
RPRPMLSKQHGGFBE58DA,31,245.81,,鋼筋混凝土造,79年12月28日,012,五層 陽台
RPRPMLSKQHGGFBE58DA,31,90.33,,鋼筋混凝土造,79年12月28日,012,
RPRPMLSKQHGGFBE58DA,31,29.68,,鋼筋混凝土造,79年12月28日,012,地下二層
RPTPMLRJRHGGFAE58DA,23,98.17,住家用,鋼筋混凝土造,87年3月10日,013,三層 陽台
RPTPMLRJRHGGFAE58DA,23,23.14,共有部份,鋼筋混凝土造,87年3月10日,013,
RPSNMLQJQHGGFBE18DA,1,110.28,集合住宅,鋼筋混凝土,109年2月3日,029,二層 陽台 雨遮
RPSNMLQJQHGGFBE18DA,1,88.23,共有部份,鋼筋混凝土,109年2月3日,029,
RPWNMLQJQHGGFBE58DA,1,169.67,集合住宅,鋼筋混凝土,109年2月3日,029,二十七層 陽台 雨遮
RPWNMLQJQHGGFBE58DA,1,143.55,共有部份,鋼筋混凝土,109年2月3日,029,
RPQNMLKKRHGGFAE47DA,5,156.26,集合住宅,鋼筋混凝土,105年1月20日,029,十五層 陽台 雨遮
RPQNMLKKRHGGFAE47DA,5,97.55,本共有部分之項目有防空避難室兼停車空間、梯間、公共服務空間、門廊、門廳、防災中心、車道、游泳池、管理委員會使用空間、樓梯間、機械室、水箱、設備空間等１３項。,鋼筋混凝土,105年1月20日,029,
RPQOMLSJRHGGFAE28DA,9,164.40,住家用,鋼筋混凝土造,101年4月19日,028,二十四層 陽台 雨遮
RPQOMLSJRHGGFAE28DA,9,143.47,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、梯間、門廳、防災中心、門廊、車道頂蓋、垃圾分類儲存空間、中繼室、屋頂突出物等１０項,鋼筋混凝土造,101年4月19日,028,
RPOQMLQLPHGGFDE38DA,,86.49,集合住宅,鋼筋混凝土,110年7月9日,015,十二層 陽台 雨遮
RPOQMLQLPHGGFDE38DA,,76.05,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPWNMLTJRHGGFAE88DA,17,57.29,住家用,鋼筋混凝土造,93年10月18日,014,九層 陽台
RPPQMLQLPHGGFDE48DA,,86.71,集合住宅,鋼筋混凝土,110年7月9日,015,十四層 陽台 雨遮
RPWNMLTJRHGGFAE88DA,17,44.09,共有部份,鋼筋混凝土造,93年10月18日,014,
RPPQMLQLPHGGFDE48DA,,76.19,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPWPMLQLPHGGFDE09DA,,86.49,集合住宅,鋼筋混凝土,110年7月9日,015,十層 陽台 雨遮
RPWPMLQLPHGGFDE09DA,,76.05,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPQOMLKMPHGGFDE87DA,,104.27,集合住宅,鋼筋混凝土,110年7月9日,015,十層 陽台 雨遮
RPQOMLKMPHGGFDE87DA,,85.77,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPVPMLQLPHGGFDE98DA,,86.49,集合住宅,鋼筋混凝土,110年7月9日,015,九層 陽台 雨遮
RPVPMLQLPHGGFDE98DA,,76.05,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPXNMLTJRHGGFAE98DA,50,78.32,,加強磚造,60年7月28日,002,一層 二層
RPQNMLOJRHGGFAE77DA,6,147.34,集合住宅,鋼筋混凝土,105年1月20日,029,二十一層 陽台 雨遮
RPQNMLOJRHGGFAE77DA,6,93.13,本共有部分之項目有防空避難室兼停車空間、梯間、公共服務空間、門廊、門廳、防災中心、車道、游泳池、管理委員會使用空間、樓梯間、機械室、水箱、設備空間等１３項。,鋼筋混凝土,105年1月20日,029,
RPWOMLTJRHGGFAE98DA,6,276.63,集合住宅,鋼骨鋼筋混凝土,104年11月2日,037,二十一層 陽台 雨遮
RPWOMLTJRHGGFAE98DA,6,159.19,本共有部分之項目有停車空間、防空避難室兼停車空間、門廊、專用出入口緩衝空間、門廳、車道、樓梯間、沿街式頂蓋型開放空間、廣場式頂蓋型開放空間、電信機房、防災中心、管委會使用空間、機電設備空間、陽台、中繼水箱、機械室、水箱等１７項。,鋼骨鋼筋混凝土,104年11月2日,037,
RPRNMLRLQHGGFAE28DA,38,94.27,,鋼筋混凝土造,73年2月14日,005,三層 陽台
RPQOMLLJRHGGFAE57DA,12,102.44,商業用,鋼筋混凝土造,98年8月18日,013,七層
RPQOMLLJRHGGFAE57DA,12,112.53,共有部份,鋼筋混凝土造,98年8月18日,013,
RPUNMLTKQHGGFAE68DA,19,50.71,住家用,鋼筋混凝土造,91年6月18日,022,十層 陽台
RPUNMLTKQHGGFAE68DA,19,23.11,共有部份,鋼筋混凝土造,91年6月18日,022,
RPPOMLKMQHGGFAE57DA,1,55.86,集合住宅,鋼筋混凝土,110年2月5日,028,十三層 陽台
RPPOMLKMQHGGFAE57DA,1,55.80,共有部分項目：防空避難室兼停車空間、樓梯間、電氣設備室、機械室、水箱、供管委會使用空間、防災中心、出入口緩衝空間、門廳、車道、陽台等１１項。,鋼筋混凝土,110年2月5日,028,
RPVQMLQLQHGGFAE88DA,10,434.08,住家用,鋼筋混凝土造,100年7月28日,005,一層 二層 三層 四層 五層 陽台 屋頂突出物
RPWOMLKMQHGGFAE28DA,16,109.69,住家用,鋼筋混凝土造,94年9月21日,015,八層 陽台
RPWOMLKMQHGGFAE28DA,16,68.49,共有部份,鋼筋混凝土造,94年9月21日,015,
RPQNMLRJRHGGFAE08DA,41,23.87,,鋼筋混凝土造,69年6月18日,012,十一層
RPQNMLRJRHGGFAE08DA,41,11.80,,鋼筋混凝土造,69年6月18日,012,
RPVNMLMJRHGGFAE08DA,9,67.63,住家用,鋼筋混凝土造,101年11月7日,015,八層 陽台 雨遮
RPVNMLMJRHGGFAE08DA,9,41.93,見其他登記事項,鋼筋混凝土造,101年11月7日,015,
RPUNMLTKQHGGFBE78DA,38,67.28,,鋼筋混凝土造,72年6月21日,012,七層 陽台
RPUNMLTKQHGGFBE78DA,38,12.94,,鋼筋混凝土造,72年6月21日,012,
RPSNMLKKRHGGFAE67DA,45,79.61,,鋼筋混凝土造,65年4月14日,004,三層
RPWOMLLJRHGGFBE28DA,50,48.56,,鋼筋混凝土造,60年3月3日,004,四層
RPWOMLLJRHGGFBE28DA,50,3.39,,鋼筋混凝土造,60年3月3日,004,
RPRNMLLKRHGGFBE77DA,54,71.40,,加強磚造,56年4月6日,002,一層 二層
RPPNMLKKRHGGFBE47DA,38,7.02,,鋼筋混凝土造,72年5月5日,012,
RPPNMLKKRHGGFBE47DA,38,36.54,,鋼筋混凝土造,72年5月5日,012,五層 陽台
RPSOMLPLQHGGFBE38DA,28,197.65,商業用,鋼筋混凝土造,82年3月4日,028,十層 陽台
RPSOMLPLQHGGFBE38DA,28,88.08,見使用執照,鋼筋混凝土造,82年3月4日,028,
RPPOMLKKRHGGFBE57DA,40,132.31,,鋼筋混凝土造,70年6月15日,007,五層
RPPOMLKKRHGGFBE57DA,40,29.24,,鋼筋混凝土造,70年6月15日,007,
RPQNMLQKQHGGFBE08DA,17,215.24,住商用,鋼筋混凝土造,93年7月5日,012,一層 二層 陽台 見其他登記事項
RPQNMLQKQHGGFBE08DA,17,127.43,避難室電樓梯間停車空間,鋼筋混凝土造,93年7月5日,014,
RPQNMLMKOHGGFCE57DA,,82.40,集合住宅,鋼筋混凝土,109年11月20日,015,十五層 陽台 雨遮
RPQNMLMKOHGGFCE57DA,,75.96,本共有部分之項目有：防空避難室兼停車空間、車道、管委會使用空間、公共服務空間、梯間、樓梯間、昇降機機械室、水箱等８項。,鋼筋混凝土,109年11月20日,015,
RPPNMLOJRHGGFCE87DA,37,88.96,,加強磚造,73年11月3日,002,一層 二層 陽台 屋頂突出物
RPOPMLNLPHGGFCE87DA,1,82.07,集合住宅,鋼筋混凝土,109年11月20日,015,三層 陽台 雨遮
RPOPMLNLPHGGFCE87DA,1,74.98,本共有部分之項目有：防空避難室兼停車空間、車道、管委會使用空間、公共服務空間、梯間、樓梯間、昇降機機械室、水箱等８項。,鋼筋混凝土,109年11月20日,015,
RPSOMLLJRHGGFCE97DA,19,114.15,住家用,鋼筋混凝土造,91年6月19日,014,六層 陽台
RPSOMLLJRHGGFCE97DA,19,47.72,共有部份,鋼筋混凝土造,91年6月19日,014,
RPTNMLNJRHGGFCE18DA,1,89.49,集合住宅,鋼筋混凝土,109年11月20日,015,八層 陽台 雨遮
RPTNMLNJRHGGFCE18DA,1,79.72,本共有部分之項目有：防空避難室兼停車空間、車道、管委會使用空間、公共服務空間、梯間、樓梯間、昇降機機械室、水箱等８項。,鋼筋混凝土,109年11月20日,015,
RPOOMLLKRHGGFCE67DA,14,168.76,住商用,鋼筋混凝土造,96年3月26日,004,一層 二層 三層 四層 陽台
RPVNMLKKRHGGFCE18DA,26,30.12,見使用執照,鋼筋混凝土造,84年12月12日,027,
RPVNMLSJRHGGFCE88DA,43,56.60,住家用,鋼筋混凝土造,67年10月24日,005,一層
RPOPMLPKRHGGFCE18DA,40,82.14,店舖、住宅,鋼筋混凝土造,70年11月7日,005,一層 騎樓 夾層
RPUNMLKKRHGGFCE08DA,26,115.87,住家用,鋼筋混凝土造,84年12月12日,027,二十四層 陽台 花台
RPUNMLKKRHGGFCE08DA,26,63.60,見使用執照,鋼筋混凝土造,84年12月12日,027,
RPRNMLLKRHGGFCE87DA,16,75.73,住家用,鋼筋混凝土造,94年3月30日,015,十五層 陽台
RPRNMLLKRHGGFCE87DA,16,67.46,共有部份,鋼筋混凝土造,94年3月30日,015,
RPROMLQJQHGGFDE38DA,,72.18,集合住宅,鋼筋混凝土,110年7月9日,015,七層 陽台 雨遮
RPROMLQJQHGGFDE38DA,,68.23,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPSOMLKKRHGGFCE97DA,3,59.03,集合住宅,鋼筋混凝土,107年11月5日,015,二層 陽台
RPPNMLTJQHGGFDE38DA,,61.81,集合住宅,鋼筋混凝土,110年7月9日,015,十層 陽台
RPSOMLKKRHGGFCE97DA,3,29.53,本共有部分之項目有：防空避難室兼停車空間、門廊、無障礙廁所、儲藏室、管委會使用空間、車道、樓梯間、機械室、水箱等９項。,鋼筋混凝土,107年11月5日,015,
RPPNMLTJQHGGFDE38DA,,49.52,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPPOMLTJQHGGFDE48DA,,61.81,集合住宅,鋼筋混凝土,110年7月9日,015,十層 陽台
RPPOMLTJQHGGFDE48DA,,62.63,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPTOMLQJQHGGFDE58DA,,72.18,集合住宅,鋼筋混凝土,110年7月9日,015,八層 陽台 雨遮
RPTOMLQJQHGGFDE58DA,,68.23,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPSOMLTJQHGGFDE78DA,,72.18,集合住宅,鋼筋混凝土,110年7月9日,015,十五層 陽台 雨遮
RPSOMLTJQHGGFDE78DA,,68.23,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPOPMLTJQHGGFDE48DA,,61.81,集合住宅,鋼筋混凝土,110年7月9日,015,三層 陽台
RPOPMLTJQHGGFDE48DA,,33.60,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPQPMLTJQHGGFDE68DA,,61.81,集合住宅,鋼筋混凝土,110年7月9日,015,六層 陽台
RPQPMLTJQHGGFDE68DA,,49.52,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPVOMLSLPHGGFDE09DA,,61.81,集合住宅,鋼筋混凝土,110年7月9日,015,九層 陽台
RPVOMLSLPHGGFDE09DA,,62.63,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPSOMLKMPHGGFDE08DA,,102.58,集合住宅,鋼筋混凝土,110年7月9日,015,十三層 陽台 雨遮
RPSOMLKMPHGGFDE08DA,,84.89,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPWNMLLMPHGGFDE48DA,,80.26,集合住宅,鋼筋混凝土,110年7月9日,015,十四層 陽台 雨遮
RPWNMLLMPHGGFDE48DA,,72.66,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPSNMLLMPHGGFDE08DA,,80.52,集合住宅,鋼筋混凝土,110年7月9日,015,九層 陽台 雨遮
RPSNMLLMPHGGFDE08DA,,72.80,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPOPMLMJQHGGFDE77DA,,61.81,集合住宅,鋼筋混凝土,110年7月9日,015,四層 陽台
RPTNMLLMPHGGFDE18DA,,80.52,集合住宅,鋼筋混凝土,110年7月9日,015,十層 陽台 雨遮
RPOPMLMJQHGGFDE77DA,,49.52,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPTNMLLMPHGGFDE18DA,,72.80,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPUPMLMJQHGGFDE38DA,,61.81,集合住宅,鋼筋混凝土,110年7月9日,015,七層 陽台
RPUPMLMJQHGGFDE38DA,,49.52,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPRPMLMJQHGGFDE08DA,,61.81,集合住宅,鋼筋混凝土,110年7月9日,015,五層 陽台
RPRPMLMJQHGGFDE08DA,,49.52,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPQQMLMJQHGGFDE08DA,,61.81,集合住宅,鋼筋混凝土,110年7月9日,015,十五層 陽台
RPQQMLMJQHGGFDE08DA,,49.52,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPUQMLMJQHGGFDE48DA,,72.86,集合住宅,鋼筋混凝土,110年7月9日,015,四層 陽台 雨遮
RPUQMLMJQHGGFDE48DA,,55.56,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPWQMLMJQHGGFDE68DA,,72.86,集合住宅,鋼筋混凝土,110年7月9日,015,六層 陽台 雨遮
RPPPMLOJQHGGFDE08DA,,51.53,集合住宅,鋼筋混凝土,110年7月9日,015,六層 陽台 雨遮
RPPPMLOJQHGGFDE08DA,,43.92,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPWQMLMJQHGGFDE68DA,,68.68,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPUNMLOJQHGGFDE38DA,53,95.46,住家用,加強磚造,58年1月5日,002,一層 二層 騎樓
RPRPMLPJQHGGFDE38DA,,51.55,集合住宅,鋼筋混凝土,110年7月9日,015,七層 陽台 雨遮
RPRPMLPJQHGGFDE38DA,,28.00,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPQNMLOLQHGGFDE18DA,,51.54,集合住宅,鋼筋混凝土,110年7月9日,015,十一層 陽台 雨遮
RPQNMLOLQHGGFDE18DA,,43.92,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPRNMLNKQHGGFDE08DA,,108.41,集合住宅,鋼筋混凝土,110年6月17日,015,十一層 陽台
RPRNMLNKQHGGFDE08DA,,79.47,本共有部分之項目有防空避難室兼停車空間、騎樓、樓梯間、管委會使用空間、門廳、門廊、車道、機械室及水箱等項。,鋼筋混凝土,110年6月17日,015,
RPSPMLPJQHGGFDE48DA,,51.55,集合住宅,鋼筋混凝土,110年7月9日,015,八層 陽台 雨遮
RPSPMLPJQHGGFDE48DA,,28.00,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPOOMLRLQHGGFDE38DA,27,89.57,住家用,鋼筋混凝土造,84年1月28日,019,十七層 陽台 花台
RPOOMLRLQHGGFDE38DA,27,28.76,見使用執照,鋼筋混凝土造,84年1月28日,019,
RPXOMLNKQHGGFDE78DA,,72.18,集合住宅,鋼筋混凝土,110年7月9日,015,五層 陽台 雨遮
RPXOMLNKQHGGFDE78DA,,68.23,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPWOMLNKQHGGFDE68DA,,72.18,集合住宅,鋼筋混凝土,110年7月9日,015,四層 陽台 雨遮
RPWOMLNKQHGGFDE68DA,,68.23,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPOPMLNKQHGGFDE97DA,,72.18,集合住宅,鋼筋混凝土,110年7月9日,015,六層 陽台 雨遮
RPOPMLNKQHGGFDE97DA,,68.23,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPRPMLNKQHGGFDE28DA,,72.18,集合住宅,鋼筋混凝土,110年7月9日,015,八層 陽台 雨遮
RPRPMLNKQHGGFDE28DA,,68.23,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPUPMLNKQHGGFDE58DA,,71.27,集合住宅,鋼筋混凝土,110年7月9日,015,十三層 陽台 雨遮
RPUPMLNKQHGGFDE58DA,,67.79,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPVNMLMLPHGGFDE38DA,,101.29,集合住宅,鋼筋混凝土,110年6月17日,015,三層 陽台
RPVNMLMLPHGGFDE38DA,,75.66,本共有部分之項目有防空避難室兼停車空間、騎樓、樓梯間、管委會使用空間、門廳、門廊、車道、機械室及水箱等項。,鋼筋混凝土,110年6月17日,015,
RPTOMLTKQHGGFDE98DA,27,99.23,住家用,鋼筋混凝土造,83年12月29日,013,十層 陽台 花台
RPTOMLTKQHGGFDE98DA,27,36.94,見使用執照,鋼筋混凝土造,83年12月29日,013,
RPWOMLTKQHGGFDE66DA,22,95.60,住家用,鋼筋混凝土造,88年6月3日,014,十層 陽台 雨遮
RPWOMLTKQHGGFDE66DA,22,55.08,見使用執照,鋼筋混凝土造,88年6月3日,014,
RPXPMLTKQHGGFDE86DA,,51.54,集合住宅,鋼筋混凝土,110年7月9日,015,五層 陽台 雨遮
RPXPMLTKQHGGFDE86DA,,28.00,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPXOMLKLQHGGFDE58DA,,51.54,集合住宅,鋼筋混凝土,110年7月9日,015,八層 陽台 雨遮
RPXOMLKLQHGGFDE58DA,,43.92,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPWNMLPJRHGGFDE78DA,,51.54,集合住宅,鋼筋混凝土,110年7月9日,015,十五層 陽台 雨遮
RPWNMLPJRHGGFDE78DA,,28.00,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPQOMLKKRHGGFDE87DA,29,51.95,住家用,鋼筋混凝土造,81年8月4日,011,九層 陽台 花台
RPQOMLKKRHGGFDE87DA,29,20.16,住家用,鋼筋混凝土造,81年8月4日,011,
RPXNMLLKRHGGFDE58DA,40,78.31,,鋼筋混凝土造,70年4月17日,005,一層
RPPOMLTJRHGGFDE58DA,28,128.34,住家用,鋼筋混凝土造,82年12月4日,005,二層 陽台 電梯樓梯間
RPOOMLTJRHGGFDE48DA,43,44.60,,鋼筋混凝土造,67年12月16日,011,一層
RPXPMLKKOHGGFEE48DA,,79.12,集合住宅,鋼筋混凝土,110年8月5日,015,五層 陽台
RPXPMLKKOHGGFEE48DA,,62.62,本共有部分之項目有防空避難室兼停車空間、門廳、門廊、樓梯間、管委會使用空間、車道、機械室、水箱等８項。,鋼筋混凝土,110年8月5日,015,
RPWNMLKKRHGGFDE38DA,17,63.30,住家用,鋼筋混凝土造,93年11月11日,014,四層 陽台 雨遮
RPWNMLKKRHGGFDE38DA,17,27.90,見使用執照,鋼筋混凝土造,93年11月11日,014,
RPOQMLOLOHGGFEE18DA,,48.86,集合住宅,鋼筋混凝土,110年8月5日,015,六層 陽台 雨遮
RPOQMLOLOHGGFEE18DA,,28.60,本共有部分之項目有防空避難室兼停車空間、門廳、門廊、樓梯間、管委會使用空間、車道、機械室、水箱等８項。,鋼筋混凝土,110年8月5日,015,
RPRRMLKKOHGGFEE08DA,,51.41,集合住宅,鋼筋混凝土,110年8月5日,015,十四層 陽台 雨遮
