編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLSJRHGGFBH88DA,7,107.42,本共有部分之項目有：防空避難室、停車空間、管理室、〈頂蓋型〉廣場式開放空間、公共服務空間、台電配電場所、電信室、水景機房、發電機房、消防泵浦室、污水機房、雨水機房、防空避難室兼停車空間、車道、樓梯間、梯廳、機械房、水箱、屋簷等項共十九項。,鋼筋混凝土造,103年6月28日,十五層,
RPVNMLSJRHGGFBH09DA,23,30.23,住家用,鋼筋混凝土造,87年10月23日,十五層,十二層 陽台
RPVNMLSJRHGGFBH09DA,23,7.49,共有部分,鋼筋混凝土造,87年10月23日,十五層,
RPVNMLSJRHGGFBH09DA,23,7.26,共有部分,鋼筋混凝土造,87年10月23日,十五層,
RPSNMLTJRHGGFBH88DA,7,78.65,商業用,鋼筋混凝土造,103年5月14日,十四層,一層 陽台
RPXPMLSJRHGGFBH86DA,32,5.98,共有部分,鋼筋混凝土造,78年5月29日,五層,
RPSNMLTJRHGGFBH88DA,7,40.41,本共有部分之項目有：消防泵浦室、污水機房、排煙室、梯廳、蓄水池、水景機房、雨水回收機房、發電機房、電信室、台電配電場所、防空避難室兼停車空間、停車空間、車道、管理委員會使用空間、垃圾處理空間等共十五項,鋼筋混凝土造,103年5月14日,十三層,
RPXPMLSJRHGGFBH86DA,32,18.51,住家用,鋼筋混凝土造,78年5月29日,五層,三層
RPPOMLTJRHGGFBH68DA,7,318.29,住宅、住宅（附屬樓梯間）,鋼筋混凝土造,103年11月15日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPPOMLTJRHGGFBH68DA,7,111.21,本共有部分項目為：管理員室、停車空間、樓梯間、生活污水處理設施、電信機房、消防機房、發電機房、台電配電場所、電力公司電氣設備、車道、雨水貯集等共十一項,鋼筋混凝土造,103年11月15日,四層,
RPSOMLTJRHGGFBH98DA,31,118.50,住家用,鋼筋混凝土造,79年5月2日,六層,四層 陽台
RPSOMLTJRHGGFBH98DA,31,31.01,共有部分,鋼筋混凝土造,79年5月2日,六層,
