編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVSMLNKRHGGFAD68DA,,65.58,共有部分之項目有防災中心、公共服務空間、管委會、中繼室、門廊、車道、管道間、垃圾暫存空間、梯間、樓梯間、昇降機間、機械室、水箱、停車空間、防空避難室兼停車空間,鋼筋混凝土構造,110年7月27日,十九層,
RPSNMLNKRHGGFAD87DA,26,.04,管理員室,鋼筋混凝土造,84年7月29日,十七層,地下二層
RPSNMLNKRHGGFAD87DA,26,54.75,住家用,鋼筋混凝土造,84年7月29日,十七層,九層 陽台 花台
RPSNMLNKRHGGFAD87DA,26,14.48,共有部分,鋼筋混凝土造,84年7月29日,十七層,
RPSNMLNKRHGGFAD87DA,26,34.35,共有部分,鋼筋混凝土造,84年7月29日,十七層,
RPVPMLNKRHGGFAD38DA,27,.04,管理員室,鋼筋混凝土造,84年1月4日,二十五層,地下二層
RPVPMLNKRHGGFAD38DA,27,59.97,住家用,鋼筋混凝土造,84年1月4日,二十五層,二十三層 陽台
RPVPMLNKRHGGFAD38DA,27,15.57,共有部分,鋼筋混凝土造,84年1月4日,二十四層,
RPVPMLNKRHGGFAD38DA,27,10.17,共有部分,鋼筋混凝土造,84年1月4日,二十四層,
RPVPMLNKRHGGFAD38DA,27,7.55,共有部分,鋼筋混凝土造,84年1月4日,二十四層,
RPUNMLPKRHGGFAD28DA,,49.16,集合住宅,鋼筋混凝土構造,110年7月27日,十九層,十層 陽台 雨遮
RPUNMLPKRHGGFAD28DA,,53.59,共有部分之項目有防災中心、公共服務空間、管委會、中繼室、門廊、車道、管道間、垃圾暫存空間、梯間、樓梯間、昇降機間、機械室、水箱、停車空間、防空避難室兼停車空間,鋼筋混凝土構造,110年7月27日,十九層,
RPWPMLNKRHGGFAD48DA,3,136.75,集合住宅,鋼筋混凝土構造,107年4月9日,二十四層,二十二層 陽台
RPWPMLNKRHGGFAD48DA,3,68.38,本共有部分之項目有：門廊、門廳、公共服務空間、汽車坡道、防災中心、管理員室、管委會使用空間、陽台、走廊、樓梯間、消防泵浦室、機械室、水箱、停車空間、防空避難室兼停車空間,鋼筋混凝土構造,107年4月9日,二十四層,
RPWPMLNKRHGGFAD48DA,3,22.78,本共有部分之項目有：樓梯間,鋼筋混凝土構造,107年4月9日,二十四層,
RPSOMLPKRHGGFAD18DA,,53.93,集合住宅,鋼筋混凝土構造,110年5月3日,十八層,四層 陽台 雨遮
RPSOMLPKRHGGFAD18DA,,58.11,本共有部分之項目有防災中心、停車空間、機電設備空間、防空避難室兼停車空間、台電配電場所、自來水箱、車道、門廳、儲藏室、樓梯間、梯廳、昇降梯、屋頂平台等１３項。,鋼筋混凝土構造,110年5月3日,十八層,
RPWOMLLMQHGGFBD38DA,,80.62,集合住宅,鋼筋混凝土造,110年6月8日,五層,二層 陽台
RPWOMLLMQHGGFBD38DA,,40.48,共有部分之項目有：停車場（塔、空間）、樓梯間、水箱等３項。,鋼筋混凝土造,110年6月8日,五層,
RPTOMLPKRHGGFAD28DA,2,81.08,集合住宅,鋼筋混凝土構造,108年12月17日,二十三層,二十層 陽台 雨遮
RPTOMLPKRHGGFAD28DA,2,68.33,本共有部分之項目有門廊、門廳、車道、公共服務空間、防災中心、樓梯間、機械室、昇降機間兼排煙室、水箱、防空避難室兼停車空間、停車空間。,鋼筋混凝土構造,108年12月17日,二十三層,
RPQNMLTJRHGGFBD28DA,,157.22,集合住宅、停車空間,鋼筋混凝土造,110年4月8日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLTJRHGGFBD28DA,,.04,本共有部分之項目有：管理維護空間等１項,鋼筋混凝土造,110年4月8日,一層,
RPSNMLTJRHGGFBD48DA,,189.20,集合住宅、停車空間,鋼筋混凝土造,110年4月8日,四層,一層 二層 三層 四層 陽台
RPSNMLTJRHGGFBD48DA,,.04,本共有部分之項目有：管理維護空間等１項,鋼筋混凝土造,110年4月8日,一層,
RPXOMLLKRHGGFBD38DA,45,84.46,住家用,加強磚造,65年8月7日,二層,一層 二層
RPXNMLNKRHGGFBD48DA,,154.70,住家用,鋼筋混凝土造,110年5月12日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLTJRHGGFBD68DA,,160.54,集合住宅、停車空間,鋼筋混凝土造,110年4月8日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLTJRHGGFBD68DA,,.04,本共有部分之項目有：管理維護空間等１項,鋼筋混凝土造,110年4月8日,一層,
